CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing,NZTM_X,NZTM_Y, Vs30
CPT_56703_measurement_num_0,-43.5339444292326,172.627123352859,2479871.99755411,5741433.00204466,1569871.92,5179821.28,135.01
CPT_32663_measurement_num_0,-43.5650906703149,172.646582717258,2481459.49125085,5737979.39198041,1571458.92,5176369.07,135.04
CPT_9439_measurement_num_0,-43.5463167200244,172.644576618053,2481288.58308792,5740064.54330686,1571288,5178453.4,135.06
CPT_75799_measurement_num_0,-43.5220065656081,172.627997477443,2479936.76651716,5742759.62980426,1569936.62,5181147.4,135.14
CPT_40529_measurement_num_0,-43.5139729653717,172.651253041867,2481813.1831242,5743660.26292596,1571812.28,5182047.74,135.22
CPT_445_measurement_num_0,-43.5324913961909,172.633073440733,2480352.23997422,5741596.55910289,1570351.97,5179984.79,135.23
CPT_281_measurement_num_0,-43.5002410713607,172.679142537351,2484062.41326916,5745194.91532752,1574060.59,5183581.85,135.26
CPT_36563_measurement_num_0,-43.5435169600425,172.637071001792,2480680.67570378,5740373.00462585,1570680.32,5178761.72,135.27
CPT_25048_measurement_num_0,-43.5665019646554,172.74598899404,2489491.0142474,5737851.64129892,1579487.2,5176241.66,135.29
CPT_48757_measurement_num_0,-43.4996510274537,172.631837033988,2480236.26407359,5745244.72274211,1570235.93,5183631.55,135.36
CPT_33455_measurement_num_0,-43.5689914203859,172.690183195182,2484983.56318294,5737559.92063867,1574981.6,5175949.9,135.38
CPT_1033_measurement_num_0,-43.5450872404386,172.63053147024,2480152.93294525,5740196.23499451,1570152.79,5178585,135.48
CPT_56697_measurement_num_0,-43.5336330261697,172.623294061125,2479562.31845012,5741466.2152864,1569562.36,5179854.47,135.49
CPT_56541_measurement_num_0,-43.5394709930756,172.644520041136,2481280.7867123,5740825.09951042,1571280.18,5179213.66,135.53
CPT_28858_measurement_num_0,-43.5375006080652,172.627386236949,2479895.00272802,5741037.99912371,1569894.93,5179426.43,135.57
CPT_157681_measurement_num_0,-43.5504778199031,172.59481711778,2477269.55156271,5739583.99906386,1567270.55,5177972.89,135.58
CPT_50136_measurement_num_0,-43.5421519891166,172.637689056666,2480729.97041732,5740524.87179414,1570729.59,5178913.53,135.68
CPT_15288_measurement_num_0,-43.5052751175074,172.617064377883,2479044.36829557,5744614.52392688,1569044.51,5183001.56,135.7
CPT_75689_measurement_num_0,-43.5473788515066,172.660909582658,2482609.00001368,5739952.00347268,1572607.9,5178340.95,135.79
CPT_33456_measurement_num_0,-43.5692552493938,172.690185557956,2484983.8622135,5737530.60888776,1574981.9,5175920.6,135.98
CPT_4916_measurement_num_0,-43.5460924999288,172.679190345075,2484085.78191783,5740100.73310231,1574084.09,5178489.67,136.05
CPT_28730_measurement_num_0,-43.5062530301039,172.649505962137,2481668.32983646,5744517.36779643,1571667.46,5182904.51,136.06
CPT_944_measurement_num_0,-43.5461038190935,172.671068759786,2483429.44044785,5740096.93297955,1573428.01,5178485.85,136.24
CPT_470_measurement_num_0,-43.5362617211658,172.639578377138,2480879.85180234,5741179.95060691,1570879.39,5179568.36,136.24
CPT_33603_measurement_num_0,-43.5687997027475,172.690542061365,2485012.47564517,5737581.32814827,1575010.5,5175971.3,136.26
CPT_56532_measurement_num_0,-43.5387200401892,172.644519997094,2481280.42942597,5740908.53194839,1571279.82,5179297.06,136.29
CPT_876_measurement_num_0,-43.5171303742843,172.687983601104,2484784.43370804,5743321.18445253,1574782.37,5181708.87,136.29
CPT_75796_measurement_num_0,-43.5350486306832,172.654946448803,2482121.46347864,5741319.95478389,1572120.51,5179708.35,136.31
CPT_17853_measurement_num_0,-43.5047619083011,172.617532130818,2479081.93434612,5744671.71462474,1569082.06,5183058.73,136.35
CPT_27034_measurement_num_0,-43.5024889326323,172.622592180786,2479489.99820562,5744926.10040501,1569489.96,5183313.03,136.38
CPT_5382_measurement_num_0,-43.5596902267193,172.680999474571,2484237.73083592,5738590.53889526,1574236.03,5176980.08,136.38
CPT_47911_measurement_num_0,-43.5513910161978,172.628479985183,2479990.24301246,5739495.13968488,1569990.19,5177884.17,136.4
CPT_1037_measurement_num_0,-43.5446249942078,172.643040599107,2481163.65071275,5740251.97065694,1571163.11,5178640.75,136.5
CPT_21729_measurement_num_0,-43.5427663649005,172.639660563408,2480889.60053023,5740457.30001769,1570889.16,5178845.99,136.57
CPT_62471_measurement_num_0,-43.4929109799588,172.638506110708,2480772.39967419,5745995.89703653,1570771.84,5184382.45,136.6
CPT_36556_measurement_num_0,-43.5706250450246,172.68396405483,2484481.8340331,5737376.54601805,1574480.08,5175766.58,136.64
CPT_86870_measurement_num_0,-43.5417346988845,172.641477109495,2481035.92193795,5740572.54970602,1571035.42,5178961.2,136.67
CPT_1384_measurement_num_0,-43.53783383212,172.666542457668,2483059.99399522,5741014.30567998,1573058.68,5179402.85,136.68
CPT_32726_measurement_num_0,-43.5243565734088,172.638150597848,2480758.73769903,5742502.13562894,1570758.28,5180890.03,136.69
CPT_35112_measurement_num_0,-43.5748558527502,172.706885057794,2486335.09725179,5736913.20003853,1576332.61,5175303.49,136.72
CPT_56630_measurement_num_0,-43.5381105554366,172.624030852079,2479624.10494029,5740969.02197626,1569624.14,5179357.47,136.72
CPT_27123_measurement_num_0,-43.4909990436587,172.690805018742,2485001.83440142,5746225.2697776,1574999.62,5184611.82,136.75
CPT_14533_measurement_num_0,-43.5732006290244,172.64518143094,2481350.0908408,5737077.87260973,1571349.6,5175467.9,136.8
CPT_76084_measurement_num_0,-43.5457066153193,172.635997498939,2480594.97334068,5740129.35316855,1570594.66,5178518.16,136.83
CPT_51946_measurement_num_0,-43.5760711451058,172.616993659124,2479074.5797301,5736748.9432404,1569075,5175139,136.85
CPT_46973_measurement_num_0,-43.5008449816346,172.623728055631,2479581.03820303,5745109.15769377,1569580.96,5183496.02,136.87
CPT_36209_measurement_num_0,-43.5435677995889,172.659631589484,2482504.00300164,5740375.00292724,1572502.93,5178763.78,136.92
CPT_56459_measurement_num_0,-43.5485995556933,172.662798021684,2482762.15599356,5739816.995201,1572761,5178206,136.94
CPT_87000_measurement_num_0,-43.5277706151431,172.631969487993,2480260.70171547,5742120.6540729,1570260.45,5180508.68,136.98
CPT_12205_measurement_num_0,-43.5386241270252,172.628345616535,2479973.09872518,5740913.51842674,1569973,5179302,137.06
CPT_34135_measurement_num_0,-43.5386602639168,172.628382526589,2479976.09975191,5740909.51677907,1569976,5179298,137.06
CPT_14097_measurement_num_0,-43.504000030103,172.651821720154,2481854.55884155,5744768.46006699,1571853.61,5183155.51,137.27
CPT_397_measurement_num_0,-43.5245457666254,172.636366927126,2480614.63092017,5742480.4916782,1570614.23,5180868.39,137.29
CPT_56891_measurement_num_0,-43.537820223611,172.624184400066,2479636.37085884,5741001.33398282,1569636.4,5179389.77,137.33
CPT_498_measurement_num_0,-43.5403936141378,172.642485050113,2481116.74883054,5740721.8949514,1571116.21,5179110.49,137.36
CPT_571_measurement_num_0,-43.5102301442467,172.651838982405,2481858.83234024,5744076.29262518,1571857.9,5182463.61,137.4
CPT_33875_measurement_num_0,-43.5636300904193,172.689101203931,2484893.94883918,5738155.26206288,1574892,5176545,137.41
CPT_86855_measurement_num_0,-43.5480417565491,172.653912822733,2482043.87390245,5739876.04320281,1572043,5178265,137.42
CPT_46324_measurement_num_0,-43.5724739909578,172.642234031946,2481111.65977493,5737157.59391263,1571111.26,5175547.58,137.46
CPT_14531_measurement_num_0,-43.5674113778335,172.658934790445,2482458.45754386,5737725.68268517,1572457.5,5176115.5,137.55
CPT_123849_measurement_num_0,-43.5382373159605,172.66642042232,2483050.30872263,5740969.43837554,1573049,5179358,137.59
CPT_88356_measurement_num_0,-43.5554503987169,172.645500526222,2481367.53672343,5739050.08465309,1571366.96,5177439.34,137.62
CPT_47914_measurement_num_0,-43.5019670391655,172.62409403778,2479611.19640971,5744984.62950673,1569611.11,5183371.54,137.67
CPT_34134_measurement_num_0,-43.5384624563874,172.62847038252,2479983.10325891,5740931.5250243,1569983,5179320,137.68
CPT_12203_measurement_num_0,-43.5384353235733,172.628433417242,2479980.10219656,5740934.52628595,1569980,5179323,137.68
CPT_1476_measurement_num_0,-43.5564745192376,172.666071101869,2483030.14129814,5738943.12163407,1573028.91,5177332.48,137.69
CPT_86869_measurement_num_0,-43.5419647564427,172.641476984009,2481036.02107957,5740546.98977442,1571035.52,5178935.65,137.7
CPT_31236_measurement_num_0,-43.503778029847,172.650214002745,2481724.43880991,5744792.58254267,1571723.54,5183179.62,137.71
CPT_35477_measurement_num_0,-43.5417463891795,172.638897223655,2480827.42017616,5740570.3560515,1570827,5178959,137.73
CPT_25358_measurement_num_0,-43.5369371054998,172.650151851113,2481734.79450954,5741108.53478157,1571734,5179497,137.89
CPT_56539_measurement_num_0,-43.5394699879903,172.644979004923,2481317.8812729,5740825.36836969,1571317.26,5179213.93,137.96
CPT_5034_measurement_num_0,-43.5087095240804,172.649371005111,2481658.55879091,5744244.40272074,1571657.7,5182631.65,138.01
CPT_33602_measurement_num_0,-43.5687967846187,172.690794699945,2485032.8838965,5737581.72755787,1575030.9,5175971.7,138.02
CPT_86854_measurement_num_0,-43.5479792900504,172.654098868837,2482058.88007598,5739883.04542009,1572058,5178272,138.08
CPT_32838_measurement_num_0,-43.5585958965898,172.703806008963,2486080.00726766,5738718.87674816,1576077.56,5177108.43,138.1
CPT_33604_measurement_num_0,-43.5688163209507,172.690361176954,2484997.86968042,5737579.42792454,1574995.9,5175969.4,138.14
CPT_214_measurement_num_0,-43.5704224495532,172.641649646125,2481063.48028792,5737385.32520839,1571063.09,5175775.22,138.14
CPT_126369_measurement_num_0,-43.4825628132914,172.636529426333,2480607.52240626,5747144.8890848,1570607,5185531,138.17
CPT_215664_measurement_num_0,-43.5477823170844,172.616645224887,2479032.07491728,5739891.76911987,1569032.38,5178280.61,138.22
CPT_47913_measurement_num_0,-43.5020539647707,172.624351038864,2479632.02415869,5744975.06532127,1569631.93,5183361.98,138.25
CPT_433_measurement_num_0,-43.5305543377855,172.633024790736,2480347.36526506,5741811.75226346,1570347.09,5180199.9,138.37
CPT_75816_measurement_num_0,-43.5374066134223,172.627997500953,2479944.36231215,5741048.66153004,1569944.27,5179437.09,138.38
CPT_56485_measurement_num_0,-43.5367060227961,172.643957043563,2481233.97879853,5741132.10033173,1571233.38,5179520.54,138.44
CPT_9082_measurement_num_0,-43.5292129910675,172.642925947095,2481147.0921536,5741964.23576815,1571146.5,5180352.35,138.44
CPT_49753_measurement_num_0,-43.5272829924775,172.635526061081,2480547.97527524,5742176.08637064,1570547.61,5180564.1,138.52
CPT_1057_measurement_num_0,-43.5343494967767,172.65717646488,2482301.39683076,5741398.36972531,1572300.37,5179786.74,138.57
CPT_74701_measurement_num_0,-43.5021295926265,172.626051674757,2479769.59688027,5744967.27877273,1569769.45,5183354.2,138.58
CPT_29899_measurement_num_0,-43.512013039008,172.652358003072,2481901.62366915,5743878.3849734,1571900.68,5182265.78,138.69
CPT_23486_measurement_num_0,-43.5455870344347,172.631861981059,2480260.70302107,5740141.17979095,1570260.52,5178529.97,138.75
CPT_10169_measurement_num_0,-43.5022934799669,172.623311347636,2479548.06113132,5744948.077243,1569548,5183335,138.77
CPT_36752_measurement_num_0,-43.5012830161596,172.622736996329,2479501.10614986,5745060.13111267,1569501.06,5183447.01,138.81
CPT_54403_measurement_num_0,-43.5743253895074,172.645458435503,2481372.99464059,5736953.00257812,1571372.5,5175343.08,138.84
CPT_54537_measurement_num_0,-43.5743253895074,172.645458435503,2481372.99464059,5736953.00257812,1571372.5,5175343.08,138.84
CPT_30826_measurement_num_0,-43.5124609838375,172.647938014998,2481544.43293537,5743827.12461121,1571543.63,5182214.53,138.94
CPT_436_measurement_num_0,-43.5308261801176,172.639450604966,2480866.92688318,5741783.8047806,1570866.45,5180171.98,138.94
CPT_33793_measurement_num_0,-43.5006510048389,172.624706951096,2479660.10919486,5745131.06399306,1569660,5183517.92,139
CPT_55511_measurement_num_0,-43.5206659700291,172.674888276448,2483727.15455016,5742924.34545101,1573725.52,5181312.16,139
CPT_161237_measurement_num_0,-43.4997523331802,172.631224628543,2480186.78469569,5745233.24959593,1570186.47,5183620.08,139.01
CPT_55603_measurement_num_0,-43.5086173287149,172.649696901321,2481684.86931727,5744254.75604239,1571684,5182642,139.02
CPT_74767_measurement_num_0,-43.4581110049086,172.621952616818,2479416.00070531,5749856.24599825,1569415.88,5188241.31,139.04
CPT_76093_measurement_num_0,-43.4801225114713,172.682024431496,2484286.9953994,5747431.00227017,1574285.04,5185817.07,139.08
CPT_74713_measurement_num_0,-43.5022943810968,172.626054739713,2479769.92650877,5744948.97178674,1569769.78,5183335.9,139.13
CPT_116024_measurement_num_0,-43.4763270448357,172.63669799314,2480618.15106958,5747837.74255096,1570617.61,5186223.59,139.18
CPT_76215_measurement_num_0,-43.5380746100866,172.627961461025,2479941.77868791,5740974.43300303,1569941.69,5179362.89,139.19
CPT_422_measurement_num_0,-43.5286838493765,172.640009116867,2480911.05183321,5742022.01550205,1570910.55,5180410.1,139.22
CPT_37757_measurement_num_0,-43.4998439863568,172.632675991581,2480304.20972597,5745223.58297571,1570303.85,5183610.42,139.23
CPT_59407_measurement_num_0,-43.5626517293077,172.66277834779,2482766.84089323,5738255.75003448,1572765.74,5176645.37,139.33
CPT_44796_measurement_num_0,-43.4729300461697,172.624838969689,2479656.9810305,5748210.91206965,1569656.8,5186596.6,139.39
CPT_77614_measurement_num_0,-43.5665714315009,172.680942112507,2484236.00214123,5737825.99458516,1574234.33,5176215.84,139.39
CPT_4716_measurement_num_0,-43.505083076054,172.651145757845,2481800.39465302,5744647.90487459,1571799.47,5183035,139.4
CPT_25366_measurement_num_0,-43.537882040738,172.649985484528,2481721.78589562,5741003.49429827,1571721,5179392,139.4
CPT_7636_measurement_num_0,-43.5014619774745,172.621878659307,2479431.77896169,5745039.93523967,1569431.76,5183426.82,139.43
CPT_203944_measurement_num_0,-43.5060738493621,172.649096416011,2481635.12743213,5744537.13625273,1571634.27,5182924.27,139.43
CPT_38272_measurement_num_0,-43.5046009872211,172.649409011336,2481659.72126831,5744700.87877571,1571658.85,5183087.95,139.44
CPT_126371_measurement_num_0,-43.4821856535671,172.639697333016,2480863.62183556,5747187.90031963,1570863,5185574,139.49
CPT_14534_measurement_num_0,-43.5449283988776,172.65757143492,2482338.12225609,5740223.15900359,1572337.12,5178611.99,139.5
CPT_147369_measurement_num_0,-43.5401786569478,172.616470359219,2479014.07977345,5740736.48430118,1569014.36,5179125,139.51
CPT_36753_measurement_num_0,-43.5011710085325,172.622766020327,2479503.39736985,5745072.58579132,1569503.35,5183459.46,139.52
CPT_56701_measurement_num_0,-43.5355980410538,172.626346179068,2479809.99707301,5741249.00331793,1569809.95,5179637.35,139.53
CPT_125456_measurement_num_0,-43.506313813521,172.651185802771,2481804.20258414,5744511.18201212,1571803.28,5182898.33,139.61
CPT_1051_measurement_num_0,-43.538211673491,172.654332200097,2482073.26298213,5740968.32913392,1572072.34,5179356.86,139.62
CPT_22415_measurement_num_0,-43.5711200236857,172.695449968218,2485409.89673587,5737324.9806775,1575407.77,5175715.07,139.67
CPT_44906_measurement_num_0,-43.5086180457547,172.650667046593,2481763.3198916,5744255.00413132,1571762.42,5182642.25,139.68
CPT_57851_measurement_num_0,-43.5397495910424,172.625566129894,2479749.00700295,5740787.47768124,1569749,5179176,139.71
CPT_1050_measurement_num_0,-43.5400790387078,172.656955739282,2482286.16000683,5740761.7314953,1572285.16,5179150.35,139.71
CPT_36162_measurement_num_0,-43.5707929975903,172.643847947485,2481241.2389245,5737344.91198542,1571240.78,5175734.83,139.73
CPT_1463_measurement_num_0,-43.55145297942,172.653696957456,2482027.99402401,5739496.97532629,1572027.14,5177886.08,139.74
CPT_537_measurement_num_0,-43.5144689709987,172.654532334283,2482078.56531681,5743606.25492357,1572077.56,5181993.76,139.76
CPT_47349_measurement_num_0,-43.5459620368632,172.629541019879,2480073.31825506,5740098.69015602,1570073.21,5178487.49,139.78
CPT_9209_measurement_num_0,-43.5096719066588,172.619059183661,2479207.90694368,5744126.77386731,1569208,5182514,139.8
CPT_4601_measurement_num_0,-43.5083782190126,172.649946449407,2481704.9378476,5744281.40581671,1571704.06,5182668.64,139.84
CPT_25362_measurement_num_0,-43.5374054309384,172.650186274724,2481737.7939569,5741056.51442542,1571737,5179445,139.85
CPT_23359_measurement_num_0,-43.5404920247507,172.618630016445,2479188.78626623,5740702.46493878,1569189,5179091,139.87
CPT_54536_measurement_num_0,-43.5743881106777,172.645359114145,2481365.00117393,5736946.00016328,1571364.51,5175336.08,139.88
CPT_54402_measurement_num_0,-43.5743881106777,172.645359114145,2481365.00117393,5736946.00016328,1571364.51,5175336.08,139.88
CPT_37760_measurement_num_0,-43.4995150219723,172.631098050229,2480176.4313949,5745259.5699021,1570176.12,5183646.39,139.92
CPT_28865_measurement_num_0,-43.5351319786321,172.64490804136,2481310.10449039,5741307.3058662,1571309.47,5179695.68,139.92
CPT_29965_measurement_num_0,-43.5014229987973,172.623683027343,2479577.68516912,5745044.92333312,1569577.61,5183431.81,139.96
CPT_48675_measurement_num_0,-43.502792013269,172.640616981433,2480947.85004916,5744898.84258834,1570947.25,5183285.82,139.97
