Depth,Qc,Fs,u
8.63,1.259,0.025,-0.018
8.64,1.268,0.026,-0.018
8.65,1.268,0.026,-0.018
8.66,1.268,0.026,-0.018
8.67,1.276,0.026,-0.018
8.68,1.273,0.027,-0.0163
8.69,1.271,0.028,-0.0147
8.7,1.268,0.027,-0.013
8.71,1.268,0.027,-0.013
8.72,1.259,0.027,-0.013
8.73,1.251,0.028,-0.013
8.74,1.234,0.028,-0.013
8.75,1.242,0.029,-0.012
8.76,1.251,0.028,-0.012
8.77,1.251,0.028,-0.012
8.78,1.268,0.029,-0.012
8.79,1.293,0.03,-0.012
8.8,1.327,0.03,-0.012
8.81,1.378,0.03,-0.012
8.82,1.395,0.03,-0.011
8.83,1.42,0.03,-0.011
8.84,1.429,0.03,-0.011
8.85,1.437,0.029,-0.01
8.86,1.454,0.03,-0.01
8.87,1.463,0.031,-0.01
8.88,1.463,0.031,-0.009
8.89,1.48,0.031,-0.009
8.9,1.497,0.032,-0.009
8.91,1.514,0.032,-0.009
8.92,1.514,0.032,-0.008
8.93,1.522,0.031,-0.008
8.94,1.539,0.032,-0.008
8.95,1.539,0.032,-0.008
8.96,1.539,0.032,-0.008
8.97,1.565,0.032,-0.008
8.98,1.59,0.032,-0.008
8.99,1.616,0.032,-0.008
9,1.624,0.032,-0.007
9.01,1.633,0.031,-0.007
9.02,1.658,0.032,-0.006
9.03,1.658,0.031,-0.006
9.04,1.684,0.032,-0.006
9.05,1.701,0.033,-0.005
9.06,1.701,0.032,-0.005
9.07,1.709,0.033,-0.005
9.08,1.701,0.033,-0.004
9.09,1.692,0.032,-0.004
9.1,1.701,0.032,-0.004
9.11,1.709,0.032,-0.004
9.12,1.735,0.033,-0.004
9.13,1.735,0.032,-0.003
9.14,1.743,0.032,-0.003
9.15,1.752,0.032,-0.003
9.16,1.752,0.032,-0.003
9.17,1.752,0.032,-0.003
9.18,1.743,0.033,-0.003
9.19,1.735,0.034,-0.003
9.2,1.701,0.036,-0.003
9.21,1.684,0.036,-0.003
9.22,1.684,0.036,-0.003
9.23,1.667,0.036,-0.003
9.24,1.658,0.034,-0.003
9.25,1.65,0.034,-0.002
9.26,1.633,0.034,-0.002
9.27,1.624,0.033,-0.002
9.28,1.616,0.032,-0.001
9.29,1.607,0.032,-0.001
9.3,1.607,0.033,0
9.31,1.624,0.032,0
9.32,1.65,0.032,0
9.33,1.658,0.031,0
9.34,1.667,0.031,0.001
9.35,1.658,0.03,0.001
9.36,1.65,0.029,0.001
9.37,1.633,0.028,0.001
9.38,1.624,0.028,0.001
9.39,1.607,0.028,0.002
9.4,1.59,0.029,0.002
9.41,1.582,0.029,0.002
9.42,1.565,0.029,0.002
9.43,1.556,0.03,0.002
9.44,1.539,0.03,0.002
9.45,1.522,0.031,0.003
9.46,1.505,0.03,0.003
9.47,1.497,0.03,0.003
9.48,1.505,0.029,0.003
9.49,1.497,0.03,0.003
9.5,1.497,0.0307,0.003
9.51,1.497,0.0313,0.003
9.52,1.488,0.032,0.003
9.53,1.514,0.032,0.003
9.54,1.539,0.032,0.004
9.55,1.548,0.031,0.004
9.56,1.548,0.032,0.004
9.57,1.539,0.031,0.004
9.58,1.531,0.031,0.004
9.59,1.52,0.032,0.006
9.6,1.508,0.031,0.008
9.61,1.497,0.031,0.01
9.62,1.463,0.03,0.01
9.63,1.429,0.03,0.01
9.64,1.403,0.03,0.01
9.65,1.386,0.029,0.01
9.66,1.361,0.03,0.01
9.67,1.319,0.03,0.01
9.68,1.276,0.03,0.011
9.69,1.251,0.03,0.011
9.7,1.251,0.029,0.011
9.71,1.242,0.029,0.011
9.72,1.225,0.027,0.011
9.73,1.234,0.026,0.012
9.74,1.234,0.026,0.012
9.75,1.225,0.025,0.012
9.76,1.225,0.024,0.012
9.77,1.225,0.023,0.012
9.78,1.225,0.023,0.013
9.79,1.234,0.023,0.013
9.8,1.242,0.023,0.013
9.81,1.259,0.023,0.013
9.82,1.276,0.022,0.013
9.83,1.293,0.022,0.013
9.84,1.302,0.021,0.013
9.85,1.327,0.021,0.013
9.86,1.353,0.023,0.013
9.87,1.37,0.023,0.014
9.88,1.395,0.023,0.014
9.89,1.42,0.023,0.014
9.9,1.429,0.025,0.014
9.91,1.446,0.024,0.015
9.92,1.454,0.025,0.015
9.93,1.454,0.026,0.015
9.94,1.446,0.026,0.015
9.95,1.429,0.026,0.015
9.96,1.42,0.026,0.015
9.97,1.412,0.029,0.015
9.98,1.412,0.027,0.015
9.99,1.395,0.028,0.016
10,1.403,0.028,0.016
10.01,1.403,0.027,0.016
10.02,1.395,0.027,0.016
10.03,1.386,0.028,0.016
10.04,1.37,0.028,0.017
10.05,1.344,0.028,0.017
10.06,1.293,0.028,0.017
10.07,1.268,0.026,0.017
10.08,1.225,0.025,0.017
10.09,1.174,0.024,0.017
10.1,1.149,0.022,0.017
10.11,1.115,0.021,0.017
10.12,1.081,0.02,0.017
10.13,1.047,0.019,0.017
10.14,1.013,0.018,0.017
10.15,1.004,0.018,0.018
10.16,0.996,0.017,0.018
10.17,0.987,0.016,0.018
10.18,0.996,0.015,0.018
10.19,0.996,0.014,0.018
10.2,0.987,0.013,0.018
10.21,0.979,0.011,0.018
10.22,0.979,0.011,0.018
10.23,0.97,0.01,0.018
10.24,0.936,0.01,0.018
10.25,0.928,0.01,0.018
10.26,0.911,0.009,0.018
10.27,0.886,0.009,0.018
10.28,0.886,0.01,0.018
10.29,0.877,0.01,0.018
10.3,0.877,0.01,0.018
10.31,0.86,0.01,0.018
10.32,0.852,0.01,0.018
10.33,0.843,0.011,0.019
10.34,0.852,0.01,0.019
10.35,0.835,0.01,0.019
10.36,0.869,0.01,0.019
10.37,0.869,0.011,0.019
10.38,0.886,0.01,0.019
10.39,0.877,0.011,0.019
10.4,0.894,0.01,0.02
10.41,0.936,0.009,0.02
10.42,0.987,0.01,0.02
10.43,1.072,0.01,0.02
10.44,1.14,0.012,0.02
10.45,1.208,0.012,0.021
10.46,1.285,0.012,0.021
10.47,1.319,0.012,0.021
10.48,1.395,0.012,0.021
10.49,1.454,0.012,0.021
10.5,1.471,0.013,0.021
10.51,1.463,0.014,0.021
10.52,1.471,0.015,0.021
10.53,1.488,0.013,0.022
10.54,1.488,0.014,0.022
10.55,1.48,0.016,0.021
10.56,1.454,0.016,0.022
10.57,1.403,0.017,0.022
10.58,1.361,0.017,0.022
10.59,1.29,0.017,0.0227
10.6,1.22,0.016,0.0233
10.61,1.149,0.016,0.024
10.62,1.37,0.016,0.024
10.63,1.361,0.016,0.024
10.64,1.31,0.017,0.024
10.65,1.276,0.018,0.025
10.66,1.242,0.018,0.025
10.67,1.208,0.018,0.025
10.68,1.174,0.019,0.026
10.69,1.174,0.018,0.026
10.7,1.191,0.018,0.026
10.71,1.191,0.018,0.026
10.72,1.191,0.018,0.026
10.73,1.191,0.02,0.026
10.74,1.191,0.02,0.027
10.75,1.183,0.019,0.027
10.76,1.183,0.02,0.027
10.77,1.174,0.018,0.027
10.78,1.183,0.016,0.027
10.79,1.191,0.014,0.028
10.8,1.217,0.013,0.028
10.81,1.259,0.013,0.028
10.82,1.293,0.015,0.028
10.83,1.361,0.019,0.028
10.84,1.471,0.026,0.028
10.85,1.896,0.03,0.028
10.86,2.584,0.038,0.028
10.87,2.787,0.042,0.028
10.88,3.271,0.045,0.028
10.89,3.314,0.046,0.027
10.9,3.288,0.044,0.026
10.91,3.034,0.043,0.027
10.92,2.609,0.046,0.028
10.93,2.185,0.048,0.028
10.94,1.955,0.055,0.03
10.95,1.836,0.059,0.032
10.96,1.887,0.062,0.033
10.97,2.006,0.065,0.037
10.98,2.244,0.063,0.037
10.99,2.524,0.062,0.037
11,2.626,0.057,0.04
11.01,2.448,0.055,0.048
11.02,2.236,0.049,0.063
11.03,1.777,0.042,0.074
11.04,1.42,0.039,0.083
11.05,1.268,0.036,0.098
11.06,1.174,0.034,0.104
11.07,1.132,0.033,0.108
11.08,1.098,0.029,0.11
11.09,1.089,0.025,0.114
11.1,1.098,0.024,0.116
11.11,1.098,0.02,0.118
11.12,1.106,0.017,0.12
11.13,1.098,0.015,0.122
11.14,1.106,0.014,0.124
11.15,1.106,0.012,0.126
11.16,1.106,0.012,0.127
11.17,1.115,0.011,0.129
11.18,1.123,0.011,0.13
11.19,1.123,0.012,0.132
11.2,1.14,0.012,0.134
11.21,1.149,0.013,0.135
11.22,1.157,0.013,0.137
11.23,1.174,0.013,0.138
11.24,1.183,0.014,0.139
11.25,1.2,0.014,0.141
11.26,1.234,0.016,0.143
11.27,1.259,0.016,0.144
11.28,1.276,0.017,0.146
11.29,1.302,0.018,0.148
11.3,1.327,0.019,0.149
11.31,1.361,0.019,0.151
11.32,1.386,0.021,0.153
11.33,1.386,0.022,0.156
11.34,1.395,0.023,0.158
11.35,1.403,0.025,0.16
11.36,1.42,0.026,0.163
11.37,1.429,0.027,0.164
11.38,1.446,0.029,0.167
11.39,1.463,0.031,0.167
11.4,1.471,0.031,0.169
11.41,1.48,0.032,0.171
11.42,1.497,0.033,0.173
11.43,1.514,0.033,0.174
11.44,1.522,0.034,0.175
11.45,1.522,0.034,0.176
11.46,1.531,0.034,0.178
11.47,1.531,0.036,0.179
11.48,1.539,0.036,0.18
11.49,1.539,0.036,0.182
11.5,1.548,0.036,0.184
11.51,1.556,0.036,0.185
11.52,1.565,0.038,0.186
11.53,1.565,0.04,0.188
11.54,1.565,0.04,0.189
11.55,1.573,0.04,0.19
11.56,1.565,0.039,0.193
11.57,1.59,0.038,0.193
11.58,1.599,0.038,0.195
11.59,1.599,0.038,0.196
11.6,1.599,0.039,0.199
11.61,1.607,0.04,0.212
11.62,1.616,0.039,0.225
11.63,1.607,0.038,0.227
11.64,1.607,0.038,0.229
11.65,1.607,0.04,0.231
11.66,1.616,0.039,0.232
11.67,1.607,0.04,0.233
11.68,1.616,0.039,0.235
11.69,1.607,0.04,0.236
11.7,1.607,0.039,0.238
11.71,1.607,0.039,0.239
11.72,1.607,0.039,0.241
11.73,1.607,0.038,0.241
11.74,1.599,0.038,0.243
11.75,1.599,0.038,0.245
11.76,1.599,0.038,0.246
11.77,1.599,0.038,0.247
11.78,1.59,0.038,0.25
11.79,1.59,0.038,0.25
11.8,1.59,0.038,0.251
11.81,1.59,0.038,0.253
11.82,1.607,0.037,0.254
11.83,1.607,0.036,0.255
11.84,1.607,0.036,0.257
11.85,1.607,0.036,0.258
11.86,1.607,0.036,0.26
11.87,1.599,0.036,0.26
11.88,1.599,0.036,0.261
11.89,1.582,0.036,0.265
11.9,1.582,0.037,0.265
11.91,1.59,0.037,0.265
11.92,1.59,0.037,0.268
11.93,1.59,0.036,0.269
11.94,1.599,0.035,0.27
11.95,1.59,0.034,0.271
11.96,1.599,0.035,0.274
11.97,1.59,0.035,0.275
11.98,1.59,0.035,0.276
11.99,1.582,0.035,0.277
12,1.582,0.035,0.28
12.01,1.565,0.036,0.28
12.02,1.565,0.036,0.283
12.03,1.556,0.036,0.284
12.04,1.548,0.036,0.285
12.05,1.539,0.035,0.286
12.06,1.531,0.035,0.289
12.07,1.514,0.035,0.29
12.08,1.505,0.033,0.292
12.09,1.497,0.033,0.293
12.1,1.48,0.032,0.295
12.11,1.471,0.032,0.299
12.12,1.463,0.032,0.3
12.13,1.463,0.031,0.304
12.14,1.471,0.032,0.306
12.15,1.48,0.032,0.308
12.16,1.488,0.031,0.31
12.17,1.497,0.031,0.311
12.18,1.505,0.031,0.311
12.19,1.514,0.031,0.312
12.2,1.514,0.032,0.313
12.21,1.505,0.031,0.315
12.22,1.505,0.032,0.316
12.23,1.505,0.032,0.318
12.24,1.497,0.033,0.321
12.25,1.497,0.033,0.321
12.26,1.48,0.033,0.321
12.27,1.488,0.033,0.322
12.28,1.48,0.033,0.324
12.29,1.471,0.032,0.326
12.3,1.48,0.032,0.327
12.31,1.471,0.031,0.33
12.32,1.48,0.031,0.331
12.33,1.471,0.031,0.333
12.34,1.48,0.031,0.335
12.35,1.497,0.031,0.338
12.36,1.505,0.03,0.34
12.37,1.531,0.03,0.341
12.38,1.539,0.031,0.344
12.39,1.539,0.032,0.345
12.4,1.548,0.031,0.346
12.41,1.548,0.03,0.348
12.42,1.539,0.032,0.351
12.43,1.539,0.03,0.351
12.44,1.531,0.03,0.351
12.45,1.531,0.027,0.354
12.46,1.548,0.029,0.357
12.47,1.59,0.032,0.361
12.48,1.65,0.035,0.365
12.49,1.718,0.039,0.366
12.5,1.769,0.042,0.371
12.51,1.794,0.044,0.371
12.52,1.836,0.047,0.371
12.53,1.879,0.049,0.364
12.54,1.938,0.054,0.358
12.55,1.921,0.059,0.36
12.56,1.87,0.058,0.35
12.57,1.811,0.056,0.351
12.58,1.743,0.057,0.35
12.59,1.667,0.055,0.352
12.6,1.633,0.053,0.356
12.61,1.514,0.049,0.356
12.62,1.476,0.045,0.3865
12.63,1.437,0.041,0.417
12.64,1.429,0.037,0.423
12.65,1.429,0.034,0.427
12.66,1.429,0.031,0.43
12.67,1.437,0.028,0.433
12.68,1.429,0.024,0.437
12.69,1.437,0.022,0.439
12.7,1.437,0.022,0.442
12.71,1.454,0.022,0.443
12.72,1.454,0.022,0.447
12.73,1.463,0.022,0.45
12.74,1.454,0.022,0.453
12.75,1.463,0.022,0.454
12.76,1.471,0.022,0.456
12.77,1.488,0.022,0.455
12.78,1.488,0.022,0.458
12.79,1.505,0.023,0.462
12.8,1.514,0.023,0.465
12.81,1.539,0.024,0.464
12.82,1.556,0.026,0.469
12.83,1.556,0.026,0.472
12.84,1.539,0.026,0.477
12.85,1.556,0.027,0.476
12.86,1.565,0.027,0.477
12.87,1.59,0.027,0.477
12.88,1.599,0.027,0.478
12.89,1.573,0.027,0.489
12.9,1.539,0.027,0.497
12.91,1.539,0.028,0.498
12.92,1.539,0.028,0.501
12.93,1.548,0.027,0.503
12.94,1.548,0.029,0.507
12.95,1.548,0.029,0.511
12.96,1.548,0.028,0.513
12.97,1.556,0.028,0.514
12.98,1.565,0.028,0.514
12.99,1.565,0.027,0.517
13,1.556,0.027,0.519
13.01,1.539,0.028,0.523
13.02,1.548,0.028,0.523
13.03,1.539,0.027,0.528
13.04,1.531,0.028,0.531
13.05,1.539,0.027,0.533
13.06,1.531,0.028,0.537
13.07,1.531,0.028,0.54
13.08,1.531,0.028,0.542
13.09,1.539,0.028,0.543
13.1,1.539,0.028,0.546
13.11,1.539,0.028,0.548
13.12,1.548,0.028,0.549
13.13,1.548,0.028,0.552
13.14,1.548,0.028,0.554
13.15,1.548,0.028,0.556
13.16,1.548,0.028,0.557
13.17,1.539,0.029,0.559
13.18,1.539,0.028,0.562
13.19,1.531,0.029,0.564
13.2,1.531,0.029,0.566
13.21,1.531,0.029,0.568
13.22,1.522,0.029,0.572
13.23,1.531,0.03,0.574
13.24,1.531,0.031,0.576
13.25,1.531,0.03,0.577
13.26,1.522,0.029,0.579
13.27,1.531,0.029,0.582
13.28,1.539,0.029,0.584
13.29,1.539,0.029,0.588
13.3,1.548,0.028,0.589
13.31,1.548,0.029,0.591
13.32,1.556,0.031,0.595
13.33,1.565,0.031,0.598
13.34,1.582,0.032,0.599
13.35,1.599,0.033,0.598
13.36,1.607,0.034,0.599
13.37,1.616,0.035,0.599
13.38,1.624,0.035,0.596
13.39,1.641,0.036,0.589
13.4,1.633,0.036,0.584
13.41,1.616,0.036,0.58
13.42,1.607,0.037,0.579
13.43,1.607,0.038,0.58
13.44,1.599,0.038,0.581
13.45,1.582,0.038,0.584
13.46,1.565,0.038,0.583
13.47,1.565,0.0387,0.585
13.48,1.556,0.0393,0.587
13.49,1.548,0.04,0.589
13.5,1.556,0.04,0.591
13.51,1.548,0.039,0.593
13.52,1.548,0.038,0.596
13.53,1.548,0.037,0.596
13.54,1.556,0.037,0.598
13.55,1.556,0.036,0.6
13.56,1.565,0.036,0.6057
13.57,1.573,0.036,0.6113
13.58,1.582,0.035,0.617
13.59,1.573,0.036,0.623
13.6,1.573,0.036,0.623
13.61,1.573,0.036,0.626
13.62,1.573,0.036,0.628
13.63,1.573,0.037,0.631
13.64,1.582,0.037,0.629
13.65,1.582,0.037,0.634
13.66,1.582,0.036,0.635
13.67,1.582,0.036,0.636
13.68,1.573,0.036,0.639
13.69,1.582,0.036,0.639
13.7,1.582,0.035,0.64
13.71,1.582,0.035,0.644
13.72,1.573,0.035,0.649
13.73,1.573,0.036,0.651
13.74,1.573,0.035,0.648
13.75,1.582,0.036,0.654
13.76,1.582,0.035,0.659
13.77,1.582,0.035,0.661
13.78,1.582,0.034,0.664
13.79,1.599,0.034,0.666
13.8,1.607,0.033,0.673
13.81,1.607,0.033,0.676
13.82,1.616,0.033,0.68
13.83,1.624,0.033,0.683
13.84,1.633,0.033,0.687
13.85,1.641,0.033,0.692
13.86,1.675,0.033,0.699
13.87,1.692,0.033,0.705
13.88,1.709,0.033,0.707
13.89,1.718,0.031,0.708
13.9,1.735,0.03,0.709
13.91,1.743,0.03,0.711
13.92,1.735,0.03,0.713
13.93,1.735,0.03,0.714
13.94,1.743,0.028,0.72
13.95,1.735,0.029,0.723
13.96,1.735,0.029,0.73
13.97,1.726,0.028,0.729
13.98,1.735,0.026,0.73
13.99,1.752,0.028,0.735
14,1.752,0.029,0.731
14.01,1.76,0.029,0.732
14.02,1.777,0.03,0.735
14.03,1.811,0.03,0.741
14.04,1.828,0.03,0.752
14.05,1.862,0.03,0.764
14.06,1.879,0.031,0.772
14.07,1.947,0.031,0.774
14.08,1.981,0.032,0.784
14.09,2.04,0.033,0.783
14.1,2.108,0.033,0.797
14.11,2.176,0.033,0.809
14.12,2.269,0.034,0.801
14.13,2.337,0.035,0.796
14.14,2.363,0.035,0.772
14.15,2.405,0.034,0.756
14.16,2.414,0.035,0.757
14.17,2.388,0.034,0.749
14.18,2.363,0.033,0.757
14.19,2.329,0.033,0.739
14.2,2.295,0.033,0.736
14.21,2.244,0.031,0.735
14.22,2.193,0.031,0.751
14.23,2.176,0.03,0.755
14.24,2.142,0.029,0.777
14.25,2.117,0.029,0.8
14.26,2.1,0.029,0.805
14.27,2.074,0.029,0.802
14.28,2.057,0.029,0.809
14.29,2.049,0.029,0.811
14.3,2.04,0.029,0.81
14.31,2.023,0.027,0.81
14.32,1.989,0.025,0.794
14.33,1.955,0.025,0.79
14.34,1.921,0.026,0.785
14.35,1.896,0.027,0.791
14.36,1.887,0.027,0.799
14.37,1.862,0.027,0.815
14.38,1.845,0.026,0.838
14.39,1.811,0.025,0.846
14.4,1.794,0.026,0.837
14.41,1.777,0.026,0.828
14.42,1.76,0.026,0.836
14.43,1.752,0.028,0.857
14.44,1.76,0.028,0.871
14.45,1.769,0.028,0.884
14.46,1.777,0.029,0.888
14.47,1.811,0.029,0.882
14.48,1.887,0.031,0.848
14.49,1.913,0.031,0.857
14.5,1.93,0.032,0.846
14.51,1.955,0.03,0.841
14.52,1.972,0.03,0.835
14.53,1.981,0.03,0.852
14.54,1.981,0.03,0.857
14.55,1.989,0.03,0.86
14.56,1.981,0.029,0.877
14.57,1.955,0.028,0.888
14.58,1.93,0.027,0.908
14.59,1.896,0.027,0.915
14.6,1.862,0.025,0.92
14.61,1.845,0.024,0.921
14.62,1.836,0.023,0.915
14.63,1.845,0.023,0.932
14.64,1.811,0.022,0.947
14.65,1.803,0.021,0.955
14.66,1.794,0.019,0.963
14.67,1.794,0.02,0.965
14.68,1.786,0.02,0.964
14.69,1.794,0.02,0.973
14.7,1.794,0.02,0.983
14.71,1.794,0.021,0.985
14.72,1.794,0.021,0.973
14.73,1.803,0.023,0.976
14.74,1.819,0.023,0.968
14.75,1.845,0.024,0.96
14.76,1.845,0.024,0.96
14.77,1.845,0.025,0.954
14.78,1.853,0.026,0.942
14.79,1.853,0.026,0.937
14.8,1.853,0.026,0.934
14.81,1.845,0.027,0.92
14.82,1.836,0.027,0.922
14.83,1.828,0.028,0.927
14.84,1.819,0.028,0.927
14.85,1.811,0.028,0.928
14.86,1.803,0.029,0.924
14.87,1.794,0.028,0.917
14.88,1.794,0.028,0.921
14.89,1.794,0.03,0.917
14.9,1.786,0.032,0.903
14.91,1.803,0.033,0.893
14.92,1.803,0.032,0.892
14.93,1.803,0.032,0.878
14.94,1.828,0.033,0.851
14.95,1.845,0.034,0.838
14.96,1.862,0.033,0.833
14.97,1.862,0.034,0.84
14.98,1.853,0.035,0.866
14.99,1.853,0.035,0.893
15,1.853,0.037,0.902
15.01,1.87,0.037,0.912
15.02,1.887,0.038,0.926
15.03,1.896,0.038,0.936
15.04,1.904,0.038,0.947
15.05,1.913,0.037,0.952
15.06,1.93,0.036,0.959
15.07,1.938,0.035,0.96
15.08,1.947,0.035,0.975
15.09,1.947,0.036,0.982
15.1,1.947,0.037,1
15.11,1.955,0.037,1.008
15.12,1.964,0.036,1.006
15.13,1.964,0.036,1.01
15.14,1.972,0.036,1.018
15.15,1.981,0.036,1.024
15.16,1.989,0.036,1.029
15.17,1.989,0.036,1.043
15.18,1.989,0.037,1.049
15.19,1.972,0.036,1.053
15.2,1.981,0.036,1.058
15.21,1.989,0.037,1.064
15.22,1.998,0.037,1.072
15.23,2.023,0.037,1.083
15.24,2.04,0.037,1.084
15.25,2.091,0.037,1.094
15.26,2.117,0.037,1.115
15.27,2.142,0.036,1.14
15.28,2.21,0.037,1.163
15.29,2.261,0.037,1.184
15.3,2.329,0.039,1.192
15.31,2.414,0.04,1.205
15.32,2.482,0.042,1.22
15.33,2.533,0.045,1.239
15.34,2.558,0.048,1.242
15.35,2.584,0.049,1.239
15.36,2.609,0.05,1.24
15.37,2.626,0.049,1.227
15.38,2.66,0.049,1.242
15.39,2.677,0.048,1.258
15.4,2.694,0.048,1.261
15.41,2.728,0.049,1.304
15.42,2.779,0.048,1.335
15.43,2.974,0.047,1.431
15.44,3.059,0.044,1.468
15.45,3.102,0.041,1.465
15.46,3.093,0.039,1.449
15.47,3.051,0.037,1.38
15.48,3.025,0.034,1.382
15.49,2.966,0.032,1.415
15.5,2.898,0.031,1.465
15.51,2.83,0.029,1.498
15.52,2.779,0.029,1.534
15.53,2.745,0.026,1.554
15.54,2.745,0.026,1.576
15.55,2.753,0.025,1.579
15.56,2.753,0.025,1.584
15.57,2.77,0.025,1.599
15.58,2.779,0.025,1.61
15.59,2.779,0.025,1.621
15.6,2.779,0.025,1.624
15.61,2.779,0.025,1.618
15.62,2.779,0.025,1.618
15.63,2.796,0.023,1.62
15.64,2.821,0.025,1.607
15.65,2.864,0.027,1.594
15.66,2.923,0.032,1.565
15.67,2.974,0.03,1.576
15.68,3.025,0.029,1.592
15.69,3.102,0.027,1.606
15.7,3.119,0.027,1.514
15.71,3.136,0.028,1.496
15.72,3.178,0.029,1.497
15.73,3.186,0.03,1.51
15.74,3.144,0.03,1.524
15.75,3.059,0.03,1.569
15.76,3.025,0.03,1.612
15.77,3,0.029,1.618
15.78,2.983,0.029,1.602
15.79,3,0.029,1.586
15.8,2.991,0.03,1.579
15.81,2.966,0.03,1.579
15.82,2.94,0.03,1.582
15.83,2.94,0.03,1.621
15.84,2.94,0.031,1.62
15.85,2.923,0.029,1.579
15.86,2.923,0.03,1.578
15.87,2.923,0.03,1.539
15.88,2.923,0.029,1.52
15.89,2.915,0.028,1.529
15.9,2.923,0.029,1.543
15.91,2.923,0.03,1.584
15.92,2.949,0.031,1.614
15.93,2.983,0.029,1.633
15.94,3.025,0.028,1.639
15.95,3.042,0.028,1.612
15.96,3.051,0.031,1.601
15.97,3.025,0.031,1.523
15.98,3.017,0.03,1.484
15.99,2.974,0.03,1.52
16,2.949,0.029,1.571
16.01,2.906,0.03,1.587
16.02,2.906,0.031,1.588
16.03,2.94,0.032,1.625
16.04,2.966,0.033,1.614
16.05,2.957,0.032,1.621
16.06,2.932,0.032,1.601
16.07,2.923,0.029,1.579
16.08,2.906,0.028,1.473
16.09,2.881,0.027,1.509
16.1,2.855,0.028,1.535
16.11,2.821,0.029,1.57
16.12,2.821,0.03,1.604
16.13,2.804,0.031,1.626
16.14,2.796,0.028,1.665
16.15,2.83,0.028,1.6
16.16,2.881,0.028,1.584
16.17,2.923,0.031,1.58
16.18,2.991,0.03,1.599
16.19,3.034,0.029,1.595
16.2,3.051,0.027,1.62
16.21,3.042,0.024,1.638
16.22,2.957,0.024,1.578
16.23,2.898,0.026,1.527
16.24,2.872,0.027,1.555
16.25,2.881,0.029,1.58
16.26,2.838,0.029,1.645
16.27,2.813,0.028,1.689
16.28,2.83,0.028,1.718
16.29,2.889,0.027,1.702
16.3,2.94,0.028,1.604
16.31,2.966,0.03,1.614
16.32,2.966,0.03,1.53
16.33,2.966,0.034,1.569
16.34,2.966,0.038,1.584
16.35,3.017,0.042,1.564
16.36,3.11,0.057,1.561
16.37,3.246,0.065,1.573
16.38,3.407,0.065,1.584
16.39,3.552,0.064,1.523
16.4,3.679,0.064,1.435
16.41,3.721,0.071,1.386
16.42,4.024,0.083,1.2247
16.43,4.327,0.089,1.0633
16.44,4.63,0.091,0.902
16.45,4.553,0.098,0.985
16.46,4.477,0.107,0.878
16.47,4.477,0.12,0.895
16.48,4.528,0.125,0.887
16.49,4.715,0.128,0.938
16.5,4.927,0.129,1.038
16.51,5.216,0.132,1.033
16.52,5.394,0.135,0.771
16.53,5.555,0.135,0.576
16.54,5.615,0.131,0.529
16.55,5.53,0.132,0.459
16.56,5.419,0.137,0.453
16.57,5.326,0.145,0.502
16.58,5.19,0.156,0.561
16.59,5.19,0.161,0.684
16.6,5.25,0.162,0.791
16.61,5.377,0.158,0.834
16.62,5.504,0.16,0.74
16.63,5.496,0.161,0.637
16.64,5.241,0.154,0.449
16.65,5.063,0.145,0.383
16.66,4.664,0.146,0.375
16.67,4.265,0.151,0.36
16.68,3.968,0.147,0.387
16.69,3.662,0.135,0.452
16.7,3.407,0.131,0.576
16.71,3.356,0.129,0.634
16.72,3.399,0.127,0.73
16.73,3.628,0.127,0.754
16.74,3.959,0.124,0.795
16.75,4.367,0.121,0.868
16.76,4.859,0.114,0.877
16.77,5.19,0.111,0.755
16.78,5.267,0.109,0.474
16.79,5.241,0.108,0.442
16.8,5.114,0.11,0.455
16.81,4.902,0.113,0.459
16.82,4.63,0.12,0.435
16.83,4.502,0.13,0.442
16.84,4.248,0.138,0.478
16.85,4.282,0.146,0.509
16.86,4.392,0.143,0.595
16.87,4.443,0.14,0.71
16.88,4.494,0.138,0.794
16.89,4.528,0.143,0.827
16.9,4.859,0.153,0.782
16.91,5.25,0.158,0.698
16.92,5.428,0.161,0.7
16.93,5.301,0.162,0.744
16.94,5.148,0.159,0.672
16.95,4.91,0.15,0.516
16.96,4.757,0.143,0.32
16.97,4.409,0.144,0.201
16.98,4.171,0.143,0.215
16.99,3.891,0.141,0.269
17,3.518,0.135,0.351
17.01,3.305,0.124,0.459
17.02,3.246,0.117,0.517
17.03,3.195,0.111,0.558
17.04,3.152,0.101,0.541
17.05,3.119,0.091,0.558
17.06,3,0.08,0.574
17.07,2.906,0.068,0.577
17.08,2.855,0.063,0.586
17.09,2.745,0.05,0.518
17.1,2.635,0.043,0.539
17.11,2.516,0.042,0.568
17.12,2.414,0.044,0.595
17.13,2.312,0.045,0.627
17.14,2.244,0.044,0.644
17.15,2.21,0.044,0.67
17.16,2.202,0.043,0.69
17.17,2.185,0.042,0.713
17.18,2.176,0.041,0.735
17.19,2.176,0.037,0.756
17.2,2.168,0.035,0.775
17.21,2.159,0.032,0.783
17.22,2.168,0.031,0.801
17.23,2.176,0.03,0.821
17.24,2.176,0.028,0.839
17.25,2.202,0.029,0.858
17.26,2.219,0.03,0.877
17.27,2.236,0.028,0.885
17.28,2.261,0.028,0.894
17.29,2.278,0.028,0.897
17.3,2.295,0.029,0.907
17.31,2.295,0.029,0.92
17.32,2.295,0.03,0.932
17.33,2.303,0.03,0.942
